file,label,features,feat_len
data/audio_cat-classification/NAYA_DATA_AUG1X/Angry/car_extcoll0307.mp3,Angry,"[-393.0848388671875, 71.30262756347656, -0.056137923151254654, -8.190978050231934, 1.5475093126296997, 0.8409416079521179, 5.511888027191162, -15.275708198547363, -0.006572095677256584, -3.0470786094665527, -12.894024848937988, -14.02208137512207, -12.07091999053955, -1.5519880056381226, -0.8142616748809814, -0.42787131667137146, -0.36514630913734436, -4.692950248718262, -7.045748233795166, -10.172073364257812, 0.15903276205062866, 0.20446555316448212, 0.11310828477144241, 0.05362633988261223, 0.02788391523063183, 0.008471565321087837, -0.017659524455666542, -0.0284813791513443, -0.05164119601249695, -0.07237734645605087, -0.0632535070180893, -0.028017470613121986, -0.006565427873283625, -0.04595416039228439, -0.04674507677555084, -0.01704670675098896, -0.01895882748067379, -0.04166828468441963, -0.03365802392363548, -0.016731685027480125, -0.09020070731639862, -0.08672113716602325, -0.021938012912869453, -0.0009984462521970272, -0.01152791641652584, -0.005744539201259613, -0.0031476784497499466, -0.0068403067998588085, -0.012508387677371502, -0.016760684549808502, 0.007366826292127371, 0.028949806466698647, 0.01687796786427498, 0.0011452219914644957, 0.01487397775053978, 0.021430647000670433, 0.009541685692965984, 0.00497885188087821, 0.013574172742664814, 0.007091260515153408, 2578.034994294988, 0.042106010019779205, 5501.687969738924]",63
data/audio_cat-classification/NAYA_DATA_AUG1X/Angry/cat0383_aug1(1).mp3,Angry,"[-189.6497039794922, 112.06137084960938, -22.660795211791992, 11.445825576782227, 6.592451095581055, 12.642274856567383, -10.310245513916016, 10.188457489013672, 16.2117977142334, -6.28004264831543, 1.0289615392684937, -3.696413993835449, -5.785257816314697, -4.875972747802734, 0.2057490199804306, 1.5663056373596191, 1.4141881465911865, 3.5145857334136963, -0.9566883444786072, -1.4664620161056519, -1.347758412361145, -0.2938295006752014, 0.0258112084120512, -0.10452134907245636, -0.04236013442277908, -0.1224861666560173, 0.02493145316839218, -0.04707295075058937, -0.02465333603322506, 0.029040781781077385, -0.009829309768974781, 0.00105251744389534, -0.005127083510160446, -0.021368131041526794, 0.029659125953912735, 0.01098744198679924, -0.026910433545708656, 0.03790544718503952, 0.01797357015311718, -0.018670441582798958, -0.263258159160614, -0.012513955123722553, -0.000832879391964525, -0.010489379987120628, -0.028038956224918365, -0.024473581463098526, -0.0274382084608078, -0.0029010141734033823, 4.018741310574114e-05, 0.008192685432732105, -0.009571162983775139, -0.00505277793854475, -0.018247801810503006, -0.01446150615811348, -0.024909159168601036, 0.004393775016069412, 0.026883922517299652, -0.0035212375223636627, 0.004322681110352278, 0.001591922715306282, 1670.0417551462303, 0.07300500571727753, 2899.7614481362953]",63
data/audio_cat-classification/NAYA_DATA_AUG1X/Angry/Last_addCat271Ang_aug1(1).mp3,Angry,"[-153.71119689941406, 54.767452239990234, -31.344810485839844, -5.168972492218018, -2.4486591815948486, -2.846222162246704, 3.2416911125183105, 2.27099609375, 3.256531238555908, -7.318822860717773, 4.290450096130371, -13.773780822753906, -12.955140113830566, -8.678135871887207, -9.386956214904785, -14.537820816040039, -13.744199752807617, -5.024502754211426, -3.4919087886810303, -2.4983062744140625, 4.475489139556885, 0.6979844570159912, -0.2674793601036072, -0.18123722076416016, -0.016049982979893684, 0.019933944568037987, 0.1497424840927124, 0.027630895376205444, 0.0658857524394989, 0.04814916476607323, 0.03904150053858757, -0.11593601852655411, -0.15475143492221832, -0.1484047919511795, -0.07281353324651718, -0.049508579075336456, -0.08601417392492294, -0.08467371016740799, -0.05344029888510704, -0.0037590486463159323, -0.07956748455762863, -0.008167690597474575, 0.0033769477158784866, 0.03453722968697548, 0.020610913634300232, -0.029266491532325745, -0.018907656893134117, 0.004766308236867189, 0.005654133390635252, 0.0005672411643899977, 0.004406035877764225, -0.01344334613531828, -0.004216017667204142, -0.0008688076050020754, -0.0042931558564305305, -0.019578488543629646, -0.012964524328708649, 0.0495651476085186, 0.037958379834890366, 0.00902168732136488, 2357.411019286538, 0.20703241229057312, 4597.730379971591]",63
data/audio_cat-classification/NAYA_DATA_AUG1X/Angry/Cat_Angry1047.mp3,Angry,"[-237.02401733398438, 87.21697235107422, -43.13412094116211, -12.38591480255127, -8.470592498779297, -4.695637226104736, -19.499210357666016, 1.7245640754699707, 1.0907639265060425, -18.00559425354004, -10.961273193359375, -1.9820265769958496, -17.436717987060547, -5.03363037109375, -0.6131354570388794, -3.1595985889434814, 3.782853364944458, 0.6701352000236511, 11.087100982666016, 10.600747108459473, -0.9114429950714111, 0.2548445165157318, 0.12029626965522766, -0.3329162895679474, 0.10074376314878464, 0.12318716943264008, 0.41678929328918457, 0.19004058837890625, -0.06351166218519211, 0.07201965898275375, 0.14552608132362366, 0.22233302891254425, 0.22960174083709717, -0.10750346630811691, 0.10295431315898895, 0.029301561415195465, -0.23191222548484802, -0.09640137851238251, -0.09526535123586655, -0.18161189556121826, -1.3133831024169922, -0.14772894978523254, 0.3914620876312256, -0.03967653214931488, -0.009296596981585026, -0.14232274889945984, 0.12865696847438812, -0.006238966248929501, 0.030487067997455597, 0.09360143542289734, -0.0119215939193964, -0.015450959093868732, 0.05502019077539444, 0.05083369463682175, -0.07155986875295639, -0.03036981262266636, 0.10428764671087265, 0.06705514341592789, -0.023765448480844498, 0.007645199075341225, 2164.8200835076286, 0.007517622318118811, 3977.50460900993]",63
data/audio_cat-classification/NAYA_DATA_AUG1X/Angry/cat_103.mp3,Angry,"[-321.4253234863281, 108.8804931640625, -44.74205780029297, 6.968177318572998, -31.1203670501709, 4.903422832489014, -21.928377151489258, -7.586630821228027, -7.372921943664551, -4.812373161315918, -8.50062084197998, -12.3544921875, -6.168241024017334, -12.536739349365234, -2.673142671585083, -3.79376220703125, 4.752562046051025, -0.5383678674697876, 2.990187883377075, 3.1220099925994873, -0.07290852069854736, -0.008815106935799122, 0.028458405286073685, 0.009222026914358139, -0.011281206272542477, -0.02229796163737774, -0.027718560770154, -0.011713322252035141, -0.025631843134760857, -0.02398999221622944, -0.001907734782435, 0.01803746446967125, 0.003017864655703306, -0.023032931610941887, 0.014531850814819336, 0.016610652208328247, 0.057140182703733444, 0.032726041972637177, -0.03248659521341324, -0.03348533436655998, -0.012502745725214481, 0.01757524162530899, 0.06360207498073578, -0.02645057812333107, 0.0202717836946249, -0.016101934015750885, 0.018025094643235207, -0.0072594597004354, 0.02027483657002449, 0.019289884716272354, 0.0014637059066444635, 0.007309450767934322, 0.0037987998221069574, 0.008008591830730438, -0.011046616360545158, 0.004144349601119757, -0.005877300165593624, 0.0060521992854774, 0.011695369146764278, 0.0036974353715777397, 1801.1541876092192, 0.006064839661121368, 3487.3416613981212]",63
data/audio_cat-classification/NAYA_DATA_AUG1X/Angry/cat24.mp3,Angry,"[-206.321533203125, 87.89122009277344, -46.21365737915039, -13.510704040527344, -3.429435968399048, -25.310604095458984, -9.180251121520996, 24.2198429107666, -12.876562118530273, -20.40138816833496, 5.240098476409912, -9.288052558898926, -9.418429374694824, -9.607260704040527, -9.102307319641113, 8.767583847045898, 4.906860828399658, 13.888175010681152, 21.395505905151367, -5.680984973907471, -0.9049794673919678, -0.09640808403491974, 0.2212354987859726, 0.358362078666687, 0.7802103161811829, 0.28481581807136536, 0.10736121237277985, 0.15141457319259644, -0.21121899783611298, -0.16294372081756592, -0.04008040204644203, -0.06012050434947014, 0.07567237317562103, 0.11024338752031326, 0.14349998533725739, -0.012743907049298286, -0.3514203131198883, -0.3019777536392212, 0.03455771505832672, -0.2432146668434143, 0.20717714726924896, 0.096100814640522, -0.04409096762537956, -0.14430198073387146, -0.02755638211965561, 0.07837529480457306, 0.04100550711154938, -0.11698595434427261, -0.07857818901538849, 0.19956734776496887, -0.007227657828480005, 0.006534157786518335, -0.007950971834361553, 0.023340333253145218, 0.08470835536718369, -0.048188772052526474, -0.0027640017215162516, -0.1511664241552353, -0.09678903222084045, 0.05823393538594246, 1956.3889238076572, 0.003524757456034422, 3084.103573069853]",63
data/audio_cat-classification/NAYA_DATA_AUG1X/Angry/cat18.mp3,Angry,"[-490.96490478515625, 121.96088409423828, 16.16358757019043, -4.769774436950684, -5.4195733070373535, -0.20252195000648499, -1.550742506980896, -7.195330619812012, 0.6523551940917969, 5.327341556549072, 2.651549816131592, 0.20709986984729767, -3.1503381729125977, -2.919703245162964, -4.877157211303711, -9.490899085998535, -5.421403408050537, 1.5367597341537476, 6.001173973083496, 8.50008773803711, -0.4181433916091919, -0.11485634744167328, -0.1624578982591629, -0.0880102589726448, 0.13006648421287537, -0.05553216114640236, -0.038929663598537445, 0.12852901220321655, 0.07870183885097504, 0.002732429187744856, -0.06116054952144623, 0.04106626287102699, 0.22380976378917694, 0.10876179486513138, 0.039799369871616364, -0.02276390604674816, -0.10139966011047363, -0.10643494129180908, -0.034695103764534, -0.0651392936706543, -0.29364338517189026, -0.09466984868049622, 0.037969183176755905, 0.12688018381595612, 0.07321864366531372, 0.0050458600744605064, -0.04722818732261658, 0.017332054674625397, 0.06262335181236267, -0.07066136598587036, -0.14431577920913696, -0.022066298872232437, 0.05762356147170067, 0.055295661091804504, -0.06183217093348503, -0.04179227352142334, -0.05036943778395653, -0.07603546977043152, 0.012082847766578197, 0.08336874097585678, 1686.164132119871, 0.016948627308011055, 3320.2809979838707]",63
data/audio_cat-classification/NAYA_DATA_AUG1X/Angry/LastEntry_cat1070Ang.mp3,Angry,"[-227.38868713378906, 57.874332427978516, -106.68136596679688, 19.013410568237305, -31.82463836669922, 14.212689399719238, -33.55231857299805, 0.5548918843269348, -12.821755409240723, -12.30838394165039, 12.286004066467285, -26.58342933654785, -2.628242254257202, -2.099853992462158, -1.9427224397659302, -1.9060293436050415, -3.621565341949463, 10.075011253356934, -2.027322292327881, 0.03299344703555107, -1.283107042312622, 0.3806946575641632, 0.6178144216537476, 0.15567916631698608, -0.15780028700828552, -0.044260647147893906, -0.019169405102729797, 0.1178198903799057, 0.07746448367834091, -0.03709644079208374, -0.17807526886463165, -0.26324158906936646, -0.10204975306987762, -0.11199650168418884, -0.010551966726779938, 0.14967794716358185, 0.10943277925252914, -0.05972541868686676, -0.015728242695331573, 0.09987103193998337, -0.35858142375946045, -0.184483602643013, 0.19069024920463562, -0.04472441226243973, 0.14759069681167603, -0.04059552401304245, 0.06878910958766937, -0.03378695622086525, 0.054397109895944595, 0.10343632847070694, -0.04567360505461693, 0.10639332234859467, -0.02524813823401928, -0.03012683428823948, -0.06983979046344757, -0.11045538634061813, 0.008563872426748276, 0.0675271525979042, 0.08283969014883041, -0.03706949204206467, 2685.3615721067886, 0.02039724960923195, 4393.499275807584]",63
data/audio_cat-classification/NAYA_DATA_AUG1X/Angry/Last_addCat316Ang_aug1(1).mp3,Angry,"[-195.58583068847656, 118.39696502685547, -43.668819427490234, -3.476884365081787, 1.8408050537109375, -24.058490753173828, 7.986877918243408, 1.531813621520996, -13.954703330993652, 2.1274666786193848, -2.7468512058258057, -7.1582350730896, -3.167656421661377, -2.927807331085205, 4.71284818649292, 4.9972639083862305, 5.3203125, 7.390067100524902, -1.8728342056274414, -4.229427814483643, -0.04463741555809975, -0.0924629494547844, 0.008863618597388268, 0.021400906145572662, 0.08194515109062195, 0.05893556773662567, -0.019414719194173813, -0.04350196570158005, -0.010432315059006214, -0.02241440676152706, -0.07080292701721191, 0.018922405317425728, 0.08069931715726852, -0.02470349706709385, -0.07484746724367142, -0.0038658087141811848, -0.010697218589484692, -0.002900215331465006, 0.09240474551916122, 0.09920329600572586, 0.09250270575284958, 0.0662427619099617, 0.08120592683553696, 0.0035308043006807566, -0.010864081792533398, 0.05881582945585251, 0.025287244468927383, 0.02573998272418976, 0.04083263501524925, 0.012599494308233261, 0.015753960236907005, -0.004288975615054369, -0.013304268009960651, -4.0363163861911744e-05, 0.007685516029596329, -0.0001482530788052827, -0.017029840499162674, -0.05249360576272011, -0.02128024958074093, 0.008480140008032322, 1381.834291641402, 0.000632787065114826, 2615.211351062055]",63
data/audio_cat-classification/NAYA_DATA_AUG1X/Angry/Online_Cat0530VeryAng.mp3,Angry,"[-267.354736328125, 176.6417999267578, -50.32279586791992, 4.372585773468018, 5.884377479553223, -26.879791259765625, 3.938204050064087, -10.384181022644043, -16.499162673950195, -3.057337760925293, -10.757084846496582, -0.9400317668914795, 6.94613790512085, 4.714529037475586, 4.529449939727783, -2.7309763431549072, -1.383400321006775, -2.482342004776001, -5.808719635009766, -6.160743713378906, 1.4224344491958618, 0.4518788456916809, -0.14850527048110962, 0.030158614739775658, 0.014436563476920128, -0.059062257409095764, 0.05840027332305908, -0.03720543161034584, -0.0447549968957901, 0.03171655163168907, 0.0021811758633702993, 0.0226859413087368, 0.003938993439078331, -0.012810823507606983, 0.05223681032657623, 0.11835747212171555, 0.06895269453525543, -0.025329438969492912, -0.045483097434043884, 0.0036302320659160614, -0.7633814215660095, -0.35885098576545715, 0.1279049813747406, -0.05613696575164795, -0.027805384248495102, 0.06416178494691849, -0.046997372061014175, 0.00631348229944706, 0.0421411357820034, 0.01758086495101452, 0.050940923392772675, 0.026939788833260536, -0.01961767114698887, -0.02790236659348011, -0.0381196103990078, 0.03914724662899971, 0.054654281586408615, 0.02084890939295292, 0.003174911718815565, 0.0006731996545568109, 1224.3673774270053, 0.001806822489015758, 2075.2891011757424]",63
data/audio_cat-classification/NAYA_DATA_AUG1X/Angry/cat0382.mp3,Angry,"[-310.8457946777344, 112.24685668945312, -27.657079696655273, 12.914857864379883, 8.302106857299805, 10.244194030761719, -11.943296432495117, 8.552932739257812, 15.577792167663574, -1.9636415243148804, 2.5196690559387207, -3.9661529064178467, -4.653210639953613, -7.6498517990112305, -1.802796721458435, -3.3977081775665283, -2.374119520187378, 2.860215425491333, -1.5075430870056152, 5.682344436645508, 0.32399600744247437, -0.010941006243228912, -0.04041250795125961, 0.01709344983100891, 0.017074577510356903, -0.015270233154296875, -0.029511146247386932, 0.029928740113973618, 0.0315731056034565, 0.022758156061172485, 0.021764332428574562, -0.0075634196400642395, -0.012206733226776123, -0.053939566016197205, -0.04437169432640076, 0.004480760544538498, 0.005266111344099045, 0.021000146865844727, 0.023997563868761063, 0.018214557319879532, -0.2246302366256714, 0.0029379669576883316, 0.0038047954440116882, -0.002463987097144127, -0.012783404439687729, -0.014102166518568993, 0.002164185047149658, -0.02166186273097992, -0.04426625743508339, 0.008167443796992302, 0.019839856773614883, 0.007117823697626591, 0.020696062594652176, -0.00020547956228256226, -0.008487492799758911, -0.01745312660932541, 0.0014907028526067734, -0.008374685421586037, 0.005803458392620087, -0.00704790186136961, 1912.8501507703522, 0.009410722181200981, 3362.9648208618164]",63
data/audio_cat-classification/NAYA_DATA_AUG1X/Angry/cat_flickr01479_aug1(1).mp3,Angry,"[-253.6753387451172, 166.6725311279297, -54.201107025146484, -17.64095115661621, 9.843611717224121, -21.87529754638672, -1.0515754222869873, -2.148235321044922, -18.621774673461914, 4.570428848266602, 2.247126579284668, -11.434146881103516, 1.4210337400436401, -2.714376211166382, -8.593673706054688, 0.302376389503479, -6.196059703826904, -7.868564605712891, 0.6190153956413269, -0.6737588047981262, -0.7431182265281677, -0.5186777710914612, 0.10585400462150574, 0.06579706072807312, -0.013171485625207424, 0.02649620734155178, -0.030485287308692932, -0.009578988887369633, 0.04236520826816559, -0.024397877976298332, -0.050093457102775574, -0.022158753126859665, -0.03180629014968872, -0.02989385277032852, -0.034632034599781036, -0.031992580741643906, 0.0036299475468695164, 0.016725795343518257, 0.009087882936000824, 1.954650906554889e-05, -0.14466433227062225, -0.08205617964267731, 0.03765513375401497, -0.01154923252761364, -0.011852515861392021, 0.0344676747918129, 0.007075856439769268, 0.004579697735607624, 0.025759845972061157, 0.0075804125517606735, 0.008637540973722935, 0.02121182158589363, 0.01059952937066555, 0.01096088346093893, 0.017281299456954002, 0.011600044555962086, 0.00859839003533125, 0.0004705181054305285, -0.00298935454338789, -0.0020425578113645315, 1255.929027986953, 0.018860949203372, 2083.552734375]",63
