,file,category,features,feat_len,category
4917,data/audio_cat-classification/NAYA_DATA_AUG1X/MotherCall/Last_addCat129559Pil_aug1(1).mp3,cat,"[-320.21807861328125, 68.93179321289062, 6.048926830291748, 13.98166275024414, 11.384505271911621, 17.166975021362305, 15.572924613952637, 11.250555038452148, 8.470490455627441, 5.8632426261901855, 3.5623621940612793, -1.6621193885803223, 1.2679353952407837, 1.8915131092071533, -2.4466331005096436, -0.6217392683029175, 0.3355933427810669, -0.9932700395584106, 1.6933645009994507, 2.6328158378601074, 1.7390358448028564, 0.44792285561561584, 0.004215394612401724, 0.06063428148627281, 0.020324818789958954, -0.0153458621352911, 0.03323196619749069, 0.04495686665177345, -0.013199400156736374, 0.03465250879526138, 0.05539115518331528, -0.026250870898365974, -0.06337740272283554, -0.05632838234305382, -0.0526759997010231, -0.039133552461862564, -0.05940179154276848, -0.06955099105834961, -0.051521457731723785, -0.016509976238012314, 0.0780840590596199, 0.04739176109433174, -0.04596322029829025, -0.0061042835004627705, -0.010154363699257374, -0.02710559591650963, 0.002079090801998973, -0.006874347571283579, -0.025330238044261932, 0.007457569241523743, 0.03194592148065567, -0.008004478178918362, -0.03425745666027069, -0.012692357413470745, -0.006928089540451765, -0.031018679961562157, -0.01624465547502041, -0.007376728113740683, 0.004820107016712427, 0.017790790647268295, 2210.1178975343446, 0.1716904491186142, 5175.698617788462]",63,cat
742,data/audio_cat-classification/NAYA_DATA_AUG1X/Defence/car_extcoll0276.mp3,cat,"[-104.38603210449219, 10.513948440551758, -29.81290626525879, 3.029656410217285, -36.51036071777344, 5.438270568847656, -18.1782169342041, -12.972885131835938, -9.514799118041992, -6.096799850463867, -13.124999046325684, -0.16954787075519562, -3.5584256649017334, -11.844776153564453, -3.572117805480957, -2.266301155090332, -7.971165180206299, -1.8650084733963013, -3.547851324081421, -6.1082892417907715, 3.8463287353515625, 0.6776036620140076, -0.6360726952552795, 0.2943434417247772, 1.2009583711624146, 0.29067930579185486, 0.0649009644985199, -0.20319095253944397, 0.42209985852241516, -0.15576785802841187, 0.2300693690776825, -0.07804153859615326, 0.635152280330658, -0.27099454402923584, -0.5685527324676514, -0.21469058096408844, -0.7232258319854736, 0.039092421531677246, -0.4353194236755371, -0.09739483892917633, -2.541827917098999, 0.20224156975746155, 0.3802933990955353, -0.15965643525123596, -0.049744267016649246, 0.21078164875507355, 0.1626882404088974, 0.053908590227365494, -0.15474103391170502, 0.12287621945142746, 0.15249492228031158, 0.11734383553266525, -0.1289909929037094, 0.1750148981809616, 9.963948104996234e-05, 0.011583754792809486, 0.2138647735118866, 0.047392554581165314, -0.016610240563750267, -0.10759667307138443, 4067.3169948864943, 0.1287955641746521, 6663.9052170973555]",63,cat
17,data/audio_cat-classification/NAYA_DATA_AUG1X/Paining/Last_addCat129576Res_aug1(1).mp3,cat,"[-240.90756225585938, 67.32262420654297, -10.729068756103516, -0.30397316813468933, -2.0496156215667725, -2.658304214477539, -7.1847710609436035, 3.6553101539611816, 1.4681776762008667, -5.790577411651611, -7.665637969970703, -3.8212289810180664, 0.6929195523262024, -3.5317742824554443, -5.794558048248291, -2.378723621368408, 0.0033249075058847666, -3.637681484222412, -3.2998640537261963, 0.44133442640304565, 1.383681297302246, 0.3868638277053833, -0.1288481503725052, -0.14306029677391052, 0.019515860825777054, -0.0009238810744136572, -0.06938837468624115, 0.021564161404967308, 0.03173258900642395, -0.05324947461485863, -0.03949427977204323, 0.025253193452954292, 0.009298196993768215, -0.059457842260599136, -0.06974505633115768, -0.03896089270710945, -0.05732613056898117, -0.08147239685058594, -0.014646639116108418, 0.0819716677069664, 0.02445044368505478, 0.040383461862802505, 0.0032633321825414896, 0.0028155476320534945, -0.013835985213518143, -0.02624719962477684, -0.026751555502414703, 0.007469476200640202, 0.009294341318309307, -0.015575255267322063, -0.016798483207821846, -0.020602498203516006, -0.009792691096663475, -0.0075311786495149136, 0.018951376900076866, 0.02851238287985325, 0.010404830798506737, 0.003269957145676017, -0.013389420695602894, -0.030298225581645966, 2281.599761804051, 0.15147578716278076, 4663.739733097671]",63,cat
3652,data/audio_cat-classification/NAYA_DATA_AUG1X/HuntingMind/Cat_YoutubeLLT42399.mp3,cat,"[-488.527587890625, 34.630401611328125, -25.995223999023438, -4.024685859680176, -19.223363876342773, 4.427571773529053, -0.4497600793838501, -8.93229866027832, -3.486759662628174, -11.982473373413086, 0.4541119337081909, 1.5967556238174438, -7.893290996551514, 3.947779655456543, 7.307013988494873, -1.6045551300048828, -0.00420534098520875, 1.7997955083847046, -4.345757007598877, -4.698523998260498, 0.8358684182167053, -0.10972321778535843, 0.016747180372476578, 0.05687140300869942, -0.07852241396903992, -0.016794903203845024, -0.07822783291339874, -0.019523145630955696, -0.013457377441227436, 0.015105602331459522, -0.0508941225707531, -0.04194732382893562, -0.018113160505890846, -0.02506835199892521, -0.014719954691827297, -0.03696208447217941, -0.016295382753014565, 0.002085581421852112, -0.0009839129634201527, 0.007300131488591433, -0.10357712209224701, 0.03134915977716446, -0.04198920726776123, -0.04006706178188324, -0.014313407242298126, -0.010884122923016548, 0.03245949745178223, 0.00591769814491272, 0.013187420554459095, 0.03241950646042824, 0.01580289751291275, 0.0035999862011522055, -0.007869570516049862, -0.010835336521267891, 0.013665780425071716, 0.002770199440419674, -0.002404825994744897, 0.02095327526330948, 0.011136321350932121, 0.04299827665090561, 3791.385121434771, 0.17023134231567383, 7180.407863107287]",63,cat
1400,data/audio_cat-classification/NAYA_DATA_AUG1X/Happy/Edit9104Hpy.mp3,cat,"[-220.5801544189453, 142.3555908203125, -45.53349685668945, 46.7899284362793, -35.611202239990234, 28.184354782104492, -28.347326278686523, 28.997533798217773, -22.320749282836914, 15.385327339172363, -15.237092018127441, 6.792690277099609, -7.481292247772217, 1.4354467391967773, -1.9658039808273315, -4.871744155883789, 0.18445737659931183, -8.920559883117676, 1.035891056060791, -7.742031097412109, 3.813004493713379, 0.569739818572998, -0.1250716596841812, 0.20171181857585907, -0.3193640112876892, 0.22266164422035217, -0.17042548954486847, 0.15975593030452728, -0.11803610622882843, 0.20087479054927826, -0.05509347841143608, -0.03202555701136589, -0.0443180575966835, 0.038082055747509, -0.020371796563267708, -0.05737988278269768, 0.0530821867287159, 0.03049706667661667, -0.016358667984604836, -0.059287142008543015, -1.9363850355148315, -0.7038842439651489, 0.31625068187713623, -0.2511879503726959, 0.1500130593776703, -0.05191783607006073, 0.1427716761827469, -0.13480007648468018, 0.08738850057125092, -0.07727985084056854, 0.07084506005048752, -0.060444217175245285, 0.08713772147893906, 0.03095979057252407, -0.005481733940541744, 0.006939393002539873, 0.03066456876695156, 0.08845636248588562, 0.03027702122926712, 0.03873397037386894, 1909.380087485111, 0.013262471184134483, 3921.0334329044117]",63,cat
5565,data/audio_cat-classification/NAYA_DATA_AUG1X/Resting/cat_flickr01386 (2)_aug1(1).mp3,cat,"[-154.58847045898438, 123.32899475097656, 30.33779525756836, 25.37316131591797, 0.46156400442123413, 6.97993803024292, -4.498804569244385, 4.218178749084473, -7.469926357269287, 1.9816675186157227, -6.076894760131836, 4.705488204956055, -5.030559539794922, -5.002377986907959, -4.973570823669434, -5.540465354919434, -7.5722527503967285, 0.5367527604103088, -1.6950228214263916, 1.6934247016906738, 0.06828904896974564, -0.08778238296508789, 0.045014116913080215, -0.008790157735347748, 0.01541060395538807, 0.016349375247955322, -0.028593512251973152, 0.015297013334929943, 0.03724472224712372, 0.009817361831665039, 0.0012034641113132238, -0.005261571146547794, -0.031204717233777046, -0.010211460292339325, -0.004708985798060894, -0.004503869917243719, 0.02566547691822052, 0.005420303903520107, 0.023522868752479553, 0.018802355974912643, -0.20378676056861877, -0.07242877781391144, -0.034009989351034164, -0.011733615770936012, 0.03779827058315277, 0.020172953605651855, 0.0014575488166883588, -0.021276988089084625, 0.018266012892127037, 0.0004026861861348152, 0.012702622450888157, 0.01689925789833069, 0.023156508803367615, 0.018815316259860992, 0.025957057252526283, 0.010740667581558228, 0.011020353063941002, -0.01969229243695736, -0.004319641273468733, -0.010984666645526886, 1601.6405259202365, 0.009963796474039555, 3726.162468405331]",63,cat
747,data/audio_cat-classification/NAYA_DATA_AUG1X/Defence/cat_flickr0175_aug1(1).mp3,cat,"[-199.78550720214844, 55.632957458496094, 10.505364418029785, 15.654953956604004, 14.247705459594727, 4.041289806365967, -4.666576862335205, 2.437795400619507, -2.968093156814575, -3.417185068130493, -5.507368564605713, -1.772441029548645, -5.327725887298584, -2.8171637058258057, -3.1312971115112305, -0.1304081827402115, -3.8408119678497314, -3.0344626903533936, -4.164188385009766, -4.4597697257995605, 3.4735288619995117, 0.1701853722333908, 0.005702489987015724, 0.20686355233192444, 0.15772849321365356, 0.08323761075735092, 0.01520488504320383, 0.09953208267688751, 0.07870965451002121, 0.08675365895032883, 0.005412242840975523, 0.005144655704498291, -0.03906475380063057, -0.008334912359714508, -0.0368046909570694, -0.05651942268013954, -0.10811459273099899, -0.01605960726737976, -0.06290051341056824, -0.03440222889184952, 0.840451180934906, -0.05391548573970795, -0.12595082819461823, 0.03274548798799515, -0.001718282699584961, 0.02031257003545761, -0.03903008624911308, 0.02247818000614643, 0.05286170169711113, 0.03170908987522125, 0.02348731830716133, 0.0028896480798721313, -0.01718049682676792, -0.019059060141444206, -0.0020695438142865896, -0.03151796758174896, 0.016479818150401115, -0.0031307637691497803, 0.005941225681453943, 0.010760780423879623, 3342.2598543959216, 0.14300315082073212, 7369.00468306108]",63,cat
3311,data/audio_cat-classification/NAYA_DATA_AUG1X/Angry/YashLL_Cat0275Ang.mp3,cat,"[-309.643310546875, 134.32916259765625, 9.618424415588379, -3.100423812866211, -5.33141565322876, 1.897689700126648, -5.999504089355469, -7.715414047241211, 6.460830211639404, -7.8251752853393555, -6.379776477813721, 0.0397578664124012, -1.0986789464950562, -7.705014705657959, -8.239313125610352, -12.648655891418457, -2.87886905670166, -0.7963343858718872, 1.4210652112960815, 12.061335563659668, 0.17084799706935883, 0.11479398608207703, 0.03762362524867058, -0.033954937011003494, -0.055100370198488235, -0.04693448171019554, -0.015069589950144291, -0.026179755106568336, -0.01679510995745659, 0.003576381830498576, 0.013374021276831627, -0.00040645102853886783, -0.0052282242104411125, 0.04068893566727638, 0.04163748770952225, 0.04227803274989128, 0.034930936992168427, -0.01788688637316227, -0.033755604177713394, 0.022734159603714943, -0.3245028555393219, -0.13789722323417664, -0.028266675770282745, -0.013222734443843365, 0.0330408550798893, 0.03267441689968109, 0.011671976186335087, 0.03712748363614082, 0.036783766001462936, -0.015078519470989704, -0.0016257773386314511, -0.00047415209701284766, 0.006509002298116684, 0.028546974062919617, -0.002930025104433298, 0.010079453699290752, 0.022486325353384018, 0.00463061174377799, 0.01209958828985691, 0.021646929904818535, 1366.7644599128337, 0.005355818662792444, 2300.3706498579545]",63,cat
5672,data/audio_cat-classification/NAYA_DATA_AUG1X/Resting/LastEntry_cat1261Purr.mp3,cat,"[-435.0418395996094, 134.7464599609375, 49.0070915222168, -4.144250392913818, -9.004366874694824, -5.953105449676514, -17.448604583740234, -19.254716873168945, 0.3297257721424103, -4.957622051239014, 1.5177749395370483, -9.482476234436035, -13.515804290771484, -6.570757865905762, -8.94977855682373, -6.877903938293457, -7.484280586242676, -7.377813339233398, -4.509876251220703, -9.408377647399902, 0.26096391677856445, 0.09229709953069687, 0.03637692704796791, -0.09020797908306122, 0.011236211284995079, 0.010606843046844006, -0.012995843775570393, -0.047665443271398544, -0.003862382611259818, 0.05808563902974129, 0.04957938566803932, 0.003806191263720393, -0.035288553684949875, 0.0041743130423128605, -0.003367776283994317, -0.051288679242134094, 0.030220312997698784, 0.020529640838503838, 9.49725799728185e-05, -0.017170587554574013, -0.15713058412075043, 0.005290846340358257, 0.02610643580555916, 0.0138781713321805, 0.003920439630746841, 0.005739844404160976, 0.03027709759771824, 0.002144921338185668, -0.0060980720445513725, -0.01378148514777422, -0.0004648869507946074, 0.011515337973833084, 0.03345296531915665, -0.0009811706840991974, -0.009697970002889633, 0.013136477209627628, 0.009670392610132694, -0.003910991828888655, 0.012804623693227768, 0.010911699384450912, 1770.3096442531978, 0.01604526862502098, 3886.6298314144738]",63,cat
4538,data/audio_cat-classification/NAYA_DATA_AUG1X/Fighting/YashLL_Cat0298Fit_aug1(1).mp3,cat,"[-107.75841522216797, 48.10192108154297, -26.72987174987793, 7.162354469299316, -22.056608200073242, 3.58716082572937, -3.6671972274780273, -10.069622993469238, -8.4017333984375, -12.1882905960083, -0.3788241744041443, -7.302247047424316, -1.6564593315124512, -6.744611740112305, -5.001429557800293, -1.3704097270965576, -1.5939655303955078, -0.011569426394999027, 0.8367523550987244, 3.81085467338562, 1.470475435256958, -0.6843954920768738, -0.15950286388397217, -0.21992707252502441, -0.21734389662742615, 0.20552590489387512, 0.2462937831878662, 0.21038414537906647, -0.008857271634042263, 0.10826221853494644, 0.15364371240139008, 0.02018757537007332, -0.07673505693674088, 0.03624822944402695, 0.03689650446176529, -0.02236144058406353, 0.015689445659518242, 0.09271524101495743, 0.006932316813617945, -0.06227355822920799, -0.593920886516571, -0.37303856015205383, 0.08765783905982971, 0.010101445019245148, 0.0050473930314183235, 0.08643686026334763, 0.017735406756401062, 0.0922899842262268, 0.10341495275497437, 0.029893819242715836, 0.13266503810882568, 0.0718267485499382, 0.06550514698028564, -0.020398497581481934, -0.01125327404588461, -0.07092757523059845, -0.08115695416927338, 0.030134078115224838, 0.01039421372115612, 0.08545943349599838, 3197.1279203857475, 0.07716899365186691, 5600.7033128004805]",63,cat
3323,data/audio_cat-classification/NAYA_DATA_AUG1X/Angry/cat_flickr01447.mp3,cat,"[-221.93568420410156, 81.90258026123047, -7.2106852531433105, 9.997314453125, -9.287972450256348, 14.683351516723633, 1.0391567945480347, 2.289346933364868, -4.894588947296143, 7.468139171600342, -1.0900360345840454, 5.228612899780273, -3.289435386657715, -0.22104810178279877, -8.231202125549316, 1.4407423734664917, -1.0904226303100586, 6.95986795425415, 0.7551836371421814, 4.473625659942627, -0.737500011920929, -0.28909072279930115, 0.247222438454628, 0.18231311440467834, 0.3258400857448578, 0.2540440559387207, 0.2075762003660202, 0.20486615598201752, -0.03798769786953926, 0.023935526609420776, -0.004815276246517897, 0.1179729625582695, 0.019183021038770676, 0.01196364127099514, 0.09419510513544083, 0.22508902847766876, 0.09192714840173721, -0.06193503364920616, -0.2752874195575714, -0.3115830421447754, -0.5296173691749573, -0.05665958672761917, 0.05580226704478264, 0.0198848657310009, -0.057279620319604874, -0.1274351179599762, -0.04858575016260147, -0.03801961988210678, -0.02252759039402008, 0.0031317947432398796, 0.02172166481614113, -0.1519455462694168, -0.05455515906214714, 0.015205834060907364, 0.09636931866407394, 0.0761280283331871, -0.005761818028986454, -0.07356910407543182, -0.027169542387127876, -0.0286092609167099, 2289.480829686459, 0.024537893012166023, 4888.232865767045]",63,cat
2902,data/audio_cat-classification/NAYA_DATA_AUG1X/Warning/cat_Growl012_aug1(1).mp3,cat,"[-358.08447265625, 65.78184509277344, -8.074387550354004, -4.093878746032715, -12.634943008422852, -6.7971391677856445, 1.9637242555618286, -6.148561477661133, -17.625652313232422, -10.278851509094238, -6.977906227111816, -10.539365768432617, -7.921060085296631, -5.986347198486328, -6.274528503417969, -5.7739033699035645, 0.5924768447875977, -1.558457851409912, -2.3707211017608643, -2.9402945041656494, -1.4841893911361694, -1.1680500507354736, -0.23666636645793915, 0.13200077414512634, 0.20349739491939545, -0.023420456796884537, -0.13357433676719666, 0.11933384835720062, 0.17859871685504913, 0.1436571329832077, 0.14148741960525513, 0.07030972838401794, 0.03893647342920303, 0.07554148882627487, 0.1001526266336441, 0.0633336752653122, 0.03600632771849632, 0.035433683544397354, 0.014460782520473003, 0.034274421632289886, -0.2152775675058365, -0.014117150567471981, -0.051402587443590164, -0.019340723752975464, 0.06945846229791641, 0.07373388111591339, 0.03966387361288071, 0.060566071420907974, 0.027217529714107513, -0.03392297402024269, -0.03270859271287918, 0.01961372047662735, -0.01066678948700428, -0.013468766584992409, -0.002239746041595936, -0.03889629244804382, 0.04287835583090782, 0.047514043748378754, 0.013820946216583252, 0.026141177862882614, 3264.5753327080015, 0.17180469632148743, 6272.78211438978]",63,cat
